"productSlug","productName","productFamily","requiredField","source","status"
"rcde-type-oil-cooled-electromagnetic-iron-remover","RCDE type oil cooled electromagnetic iron remover","suspended-electromagnetic-separator","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcde-type-oil-cooled-electromagnetic-iron-remover","RCDE type oil cooled electromagnetic iron remover","suspended-electromagnetic-separator","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcde-type-oil-cooled-electromagnetic-iron-remover","RCDE type oil cooled electromagnetic iron remover","suspended-electromagnetic-separator","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","input power","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","coil/cooling configuration","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","self-cleaning drive details","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcdf-oil-cooled-self-dumping-electromagnetic-iron-remover","RCDF oil cooled self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","input power","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","coil/cooling configuration","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","self-cleaning drive details","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcdfj-type-forced-oil-circulation-self-dumping-electromagnetic-iron-remover","RCDFJ type forced oil circulation self dumping electromagnetic iron remover","self-cleaning-electromagnetic-overband","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","self-cleaning belt arrangement","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","drive details where applicable","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","belt speed and duty","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcps-self-dumping-disc-type-permanent-magnet-iron-remover","RCPS self dumping disc type permanent magnet iron remover","permanent-overband-or-self-cleaning","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcya-type-inclined-pipeline-permanent-magnet-iron-remover","RCYA type inclined pipeline permanent magnet iron remover","magnetic-filter-or-component","correct product family and working principle","data/products/products.json","needs COWIN engineering confirmation"
"rcya-type-inclined-pipeline-permanent-magnet-iron-remover","RCYA type inclined pipeline permanent magnet iron remover","magnetic-filter-or-component","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcya-type-inclined-pipeline-permanent-magnet-iron-remover","RCYA type inclined pipeline permanent magnet iron remover","magnetic-filter-or-component","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcya-type-inclined-pipeline-permanent-magnet-iron-remover","RCYA type inclined pipeline permanent magnet iron remover","magnetic-filter-or-component","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcya-type-inclined-pipeline-permanent-magnet-iron-remover","RCYA type inclined pipeline permanent magnet iron remover","magnetic-filter-or-component","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcya-type-inclined-pipeline-permanent-magnet-iron-remover","RCYA type inclined pipeline permanent magnet iron remover","magnetic-filter-or-component","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","installation orientation","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","manual cleaning method","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","suspension height","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcyb-type-permanent-magnet-manual-iron-remover","RCYB type permanent magnet manual iron remover","suspended-permanent-magnetic-separator","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","self-cleaning belt arrangement","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","drive details where applicable","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","belt speed and duty","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcyd-type-permanent-magnet-self-dumping-iron-remover","RCYD type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","self-cleaning belt arrangement","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","drive details where applicable","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","belt speed and duty","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcydii-type-permanent-magnet-self-dumping-iron-remover","RCYDII type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","self-cleaning belt arrangement","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","drive details where applicable","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","belt speed and duty","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcye-type-permanent-magnet-self-dumping-iron-remover","RCYE type permanent magnet self dumping iron remover","permanent-overband-or-self-cleaning","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","RCYF type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","correct product family and working principle","data/products/products.json","needs COWIN engineering confirmation"
"rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","RCYF type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","RCYF type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","RCYF type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","RCYF type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcyf-type-vertical-pipeline-permanent-magnet-iron-remover","RCYF type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","RCYG type pipeline self dumping permanent magnet iron remover","magnetic-filter-or-component","correct product family and working principle","data/products/products.json","needs COWIN engineering confirmation"
"rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","RCYG type pipeline self dumping permanent magnet iron remover","magnetic-filter-or-component","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","RCYG type pipeline self dumping permanent magnet iron remover","magnetic-filter-or-component","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","RCYG type pipeline self dumping permanent magnet iron remover","magnetic-filter-or-component","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","RCYG type pipeline self dumping permanent magnet iron remover","magnetic-filter-or-component","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcyg-type-pipeline-self-dumping-permanent-magnet-iron-remover","RCYG type pipeline self dumping permanent magnet iron remover","magnetic-filter-or-component","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","self-cleaning belt arrangement","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","drive details where applicable","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","belt speed and duty","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcyp-type-permanent-magnet-manual-self-dumping-iron-remover","RCYP type permanent magnet manual self dumping iron remover","permanent-overband-or-self-cleaning","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","RCYZ type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","correct product family and working principle","data/products/products.json","needs COWIN engineering confirmation"
"rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","RCYZ type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","RCYZ type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","RCYZ type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","RCYZ type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"rcyz-type-vertical-pipeline-permanent-magnet-iron-remover","RCYZ type vertical pipeline permanent magnet iron remover","magnetic-filter-or-component","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","input power","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","coil/cooling configuration","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","control cabinet requirements","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"suspended-electromagnetic-conveyor-belt-separator","Suspended Electromagnetic Conveyor Belt Separator","suspended-electromagnetic-separator","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","installation orientation","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","manual cleaning method","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","suspension height","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","confirmed model/series drawing","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","application-specific dimensions","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","approved performance values","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","verified options and exclusions","data/products/products.json","needs COWIN engineering confirmation"
"suspended-permanent-magnetic-separator","Suspended Permanent Magnetic Separator","suspended-permanent-magnetic-separator","reviewer approval","data/products/products.json","needs COWIN engineering confirmation"
